date,text,cryptobert_sentiment,cryptobert_sentiment_2,subjectivity,polarity,compound,neg,neu,pos,btc_close_price,btc_target_label,eth_close_price,eth_target_label
2022-08-20,hello accept white bounty exchange returning funds proton sell taxes minted times inside wallet share loot need community band light comes reach fire asset bitcoin threat like choose dies proof stablecoin craig wright fraud transfer ready airdropping chad hope join real soon taro story begins jeet works mcdonalds mass blacklisted bought minutes enabled trading prove sniper douchebag scammer wallets buy niggers transaction deserves paid makes upset rename cause literally feed nigger proj seriously launching repeat dump room system important,1.0,1.0,0.0,0.0,0.3818,0.0,0.822,0.178,20819.56,1,1533.065,1
2022-08-21,hello anon trying attention like favor regard dire financial issues dealing left detail direct message short reaching spare fellow greatly need order urgent expenses rent unpaid bills extremely happy grateful help lightning transaction locked contract renounced dragon rule smart buy thank later friend,1.0,1.0,0.0,0.0,0.6369,0.0,0.698,0.302,21474.5,0,1616.833,0
2022-08-22,dude weirdo time launching token shit mining profits hello anon trying attention like favor regard dire financial issues dealing left detail direct message short reaching spare fellow greatly need order urgent expenses rent unpaid bills extremely happy grateful help cents accept return gift friend tower crash randomization seed chain join gold threads shall receive devour humans live world wide chaos target reading renounce people hard coded taxes community read want chat wallet contests exposure decide winners transfer wants medium spreading word coin hustling guys lets start buy contest biggest hour posted gets agree sent scam scammed pluto lazy scammer safe forever build panic look bigger picture endlessly support winner paid great find volume socials come inspire risk good dragon reverse brothers showing respect admiration launch hyped sister sell fees specific percentage line verified contract code information atleast malicious functions united states atomic energy commission sure rest century liquidity tokens locked seconds,2.0,0.0,0.8,-0.2,-0.7506,0.348,0.652,0.0,21124.4,1,1579.2,1
2022-08-23,confirm connection wallet chain message like launch private groups posted channels dividend payment till talking social media want good socials cost community thoughts placed offer bored negotiate discord twitter available chat looking forward hearing scumbag literal piece shit parents raised total trash ashamed loser look scams people ripped single cursed negative energy focused anon doesn matter universe knows hope small money worth uncertainty prompts fools mistakes goes comes forget save pennies need gets cancer know child born retarded nigger hood fucking girl moment leave flat respects thief record bitcoin blockchain,1.0,1.0,0.0,0.0,0.3612,0.0,0.828,0.172,21477.74,1,1647.318,1
2022-08-24,ancient babylonian number system fuck wasabi wallet anon like small favor order care couple extremely urgent expenses spare help important stuff appreciate greatly forever indebted left detailed direct chat hope fret funds journey roku needs collect heads outside space buy scammer poker trading risky return great consider nomad victims paid lightning hidden mint sell fucking jeet launching money fees mcdonald indiana jones grinding hard exit liquidity buying shits panic dumping bags enjoy hype pump effect,2.0,1.0,0.6,-0.4,-0.4939,0.222,0.696,0.082,21692.74,0,1683.483,1
2022-08-25,buy crap wallet linked website days building community need leadership goes comes forget save pennies scams gets cancer know child born retarded nigger hood fucking girl moment leave flat respects thief worship secure asap liquidity burned loyalty shall rewarded soul bitcoin melhor satoshi nakamoto decentralized thrive abundance virtue stupid believe token buying spread holdings causing massive bone koko governance true decentralization suffice think called killer like buys shit garbage pathetic fund retard,2.0,1.0,0.8,-0.8,-0.3818,0.167,0.833,0.0,21647.93,0,1708.353,0
2022-08-26,wield sword demon worthy face onna rule realm safe community coin forever time build token shiba wanted small liquidity bored like cloak blue ecosystem expanded features defi great stay tuned news update trade risk trust code long live welcome death voluntary payment royalties sales pool block number powered attention thank large investor mind kindly breaking holdings wallets built single penny sure reach greater heights refund extra compensation stress guys missed believe pretend reached contacts listings problem current volume check wallet know dare happens find,2.0,1.0,1.0,0.3333333333333333,0.4404,0.0,0.828,0.172,20650.41,0,1556.605,0
2022-08-27,stop spamming bids collection vision backend ready sell lowered shortly renounced encourage hold released accordingly sleep soon wallet lower going fees disgusting fuck gave astonishment thought martian monsters attention riveted nearer incident simultaneously shells burst near body hood twisted round time receive dodge shell bots blacklisted limits removed lock benchmarks message sent fine burned welcome community twitter ample followers vote mission statement solve global water crisis rewarding holders small circulation incentives unique seen tokenomics kept real projects space reconvene hours work congratulations finally picking project longevity buy hidden mint person loses fear rules mind sunday evening ethereum test envoie kucoin adjusted normal tomorrow form devs waiting chose website utility major partner partnership announcement monday times california,1.0,1.0,0.0,0.0,-0.5106,0.306,0.578,0.116,20009.56,0,1481.115,1
2022-08-28,dieser token eigentlich doch einer eine auto transfer transferred tokenomics partners buy edited function able fees disgusting paki fuck know theory parts universe explain better taxes change noon hours changes today want disclose pump dump fast important thing crypto approve address trade moon wolfs whitelisting contracts mean thank medium start shill burn watched telegram rising morning star rises spread word shall rewarded lock minutes safe fund return legal actions place tied exchanges press charges funds guys shortly monday brings surprises dead holder soon,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19989.13,1,1483.109,1
2022-08-29,trust mysterious risk smallest chance victory reason fighting function address operator bool approved burn moon push hard post telegram group renegade dream started latest space race live soon know good buy forget protocol named believe community works keeps befriending building solid foundation future infinity despite dumping believer members scared spreading build start movement slowly understand intentions fuck famous whales steal money scam mint stay away dear wolf target test laid strong forming clan mark words keys lock dreams fingertips fibonacci doctrine proves perfection achieved right formula trying solve soma contains hidden contract drunk normally fees liquidity return stolen doxxed tied exchanges hours authorities involved legal actions taken thinks knows sell fair launch pair order voluntary payment royalties sales pool block number powered spelled advisor wrong clean wallet rugger scammer released loser lazy double unlock world ladyboys locked updated vaporize supply vulnerability identified renders useless remaining tokens pulled relaunch leaf riddle tree shall grant solved access numbers seed phrase,1.0,1.0,1.0,0.0,0.4939,0.121,0.575,0.305,20177.32,0,1546.15,1
2022-08-30,find medium shall wealth belongs thee contract renounced reading leaders world pyro fuck shit lmao moon legit retard ugly annoying guys exit coin overnight pump telegram took channel nickname join locked funds nice cock brahman concept cryptocurrency previous project reach send proof riches returned believe lowered liquidity went smooth butter time peeps know live shill lets fire hello thank news love investigations small donation good cause rich hahah deployed verified vulnerability removed copied modified relatively recent performed complete oversight message stated pulled incorrect month unlocked ensure sold remaining tokens website straight community limits taxes proud days extend doesn stop jeet fest needs shake tracked millionaire wallets think hurts throw away money launch preapproved wallet,2.0,1.0,0.0,0.0,0.4939,0.0,0.789,0.211,19975.94,1,1558.1,1
2022-08-31,money message sent airdrop stakers received haven getting look contract real quick buy mint wise person head heart gives freedom pursue enslaves great river brought peace prosperity hello drop link hope read medium bigger knows pretends know pretend cross happy movement doubt triumph website fees buys fuck remove liquidity dumb paki kill craig wright satoshi memory nicholas block height greatest glory falling rising time fall nigger baby stop,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20196.67,0,1570.75,1
2022-09-01,refund bought token claim real project want fair launch people early fucking scammer team didn insider crew buy supply return funds find legal binance contracts definitely pointing normal rugger suggest encourage community market balance merge sides retain equal value past changed future power continue need pretend mystery push hide time price keeps falling diamond hand right fear conditions especially today jeet blessing comfy hold gave response love respect code message like reflections staking decentralized refunds farming enjoy pennies sent fixed frontend affecting program join telegram link ideas check wallet trail rugged yesterday scam contract beginner theoretical aspects blockchain technology strong communities break prove,1.0,1.0,0.3,0.2,0.0772,0.0,0.909,0.091,20071.34,0,1580.387,0
2022-09-02,hope seeing price action plan community open reversal remaining money liar craig wright satoshi nakamoto error resulted able verify refund beginner theoretical aspects blockchain technology nikita mark buy private sale scamming care nice start sell family bought soft scam message sent proud pleasure honor work building amazing wanted create example contract vulnerable need revoke permissions immediately lazy figure shit coin assume risk returning funds time life meet scammers funny thing removes taxed removing choose different dump fuck watch learn send dead address understand come hard love weak steal people instead simp rotten filthy piece feel ashamed actually knows bullshit jeet tracked exploit exchanges coming beginning keeping progress working success gods know help thanks scumbag copy existing site created multiple tokens removed aware loss decentralize exchange,1.0,1.0,0.3,0.05,0.4404,0.0,0.818,0.182,19969.21,0,1568.83,0
2022-09-03,need help assist bulk airdrop send proposal share sunrise profit know interested mate love people launch projects following like months resume slot open hardworking person thanks beginner theoretical aspects blockchain technology gora liar craig wright satoshi nakamoto eugene rugged join locked month renounced liquidity avoid bots wallet hello mind small favor dealing extreme financial problems lately loss health issues stuff gift care continuing search extremely grateful forever indebted life changing kindly check decentralized exchange lucky exchanged numbers photo immediately went viral gave fantastic night hope soon good looking switched dark connected scams farm soft community coin taxes smth higher message sent scam sending tokens achieve jeet soul bitcoin dogma funds listing burned multiple binance account kucoin supported best building scenes address belongs scammer named gmail information provide brought justice,1.0,1.0,0.0,0.0,0.4019,0.0,0.828,0.172,19743.94,1,1552.825,1
2022-09-04,shall burn chads triumph like small favor facing severe financial hardship lately loss health issues stuff mind giving care continuing search life changing gift forever grateful left details hello hope website process created moment good morning extreme gifting high priority bills fell huge positive impact extremely thnx buyback telegram group community equivalent problems mean anon time sensitive know help starting greatly blessed sent detailing able thanks little dust massively improve pleb promise self world years working hard year goals going knowledge tools courage ambitious supported support power decentralized special respect long apologize true worth calm remove liquidity strong shitting street guys short absence informed trying find love presence close soon rewarded misused wallet finish started guess scam buy shit scammer team bunch loosers come seriously believe addresses including bought definitely doxxed point fair deal stopped relaying gave money wanted account thought honest person tell price instead taking airdropped lock message decentralization works blacklisting buyer moon mission beautiful thing experience mysterious source science emotion stranger longer pause wonder stand rapt dead eyes closed,2.0,1.0,0.4,-0.25,0.8074,0.0,0.57,0.43,19901.9,0,1570.745,1
2022-09-05,like fuck disgusting want people buy coin starting buys burns token locked renounced purge absolute control dictator dots polkadot account insider good wouldn know nose unique domains mate hello think need liquidity maybe right honeypot update apologise messing educational purposes admire work schizo come support real community movement team total trash scumbag blacklists buyers garbage future definite plan regular reward loyal members especially rugs connected binance heroes wear cape thanks wrong tell scammed teach save dollars exploit unpayable sorry mind time alfa plays goes scammer decided scam cheers refunding project lost watch decentralization accomplished world true long misled believer create join short messed ticker launching guess learns mistakes bought appreciate hard raymond payment flux node careful kucoin centralized exchanges deposits easily frozen tornado protect privacy truly decentralized possibility lose funds anyways left private message important check lock sent contract verified early sellers blacklisted bots launch perfect money wallet send exchange coded taxes fall price rises coingecko applications reduced volume market thresholds broken announcement based diamond hands begin spend marketing soon wanted entry earlier pumped setting entering slowly hell parasite karma bitch cursed life pull person going wishing worst universe listen comply pity pile shit wearing human skin soul wondering tragedy keeps happening ones care remember fucked piece,0.0,0.0,0.8,-0.7,-0.6249,0.333,0.483,0.184,19742.13,0,1597.802,0
2022-09-06,time piss shill watching scammer gift money community safe channel created culture hope buenos aires tell felt ignored twitter night forced drink natural wine absence maybe help elon honeypot contract buy change wish world ryan control address owned octobre inverse tendance tout monde vote know stuff average produce chart life want leave basement tokens instant sell buying marketing channels guys message sent bullish project proposal think telegram golden awakens fortune comes seen private messages requires reputation expose certain publicly huge weight inside finally blockchain allowed express barrier divides real defi need opening heart journalists paparazzi chase feel arms able forever soon struggle reality start lying saying like beloved accidentally send looks dump wallet limits place removing pair hard relaunching welcomes council cult shiba caesar respect pulled trigger genie thank work future members named,1.0,0.0,0.0,0.0,0.0516,0.153,0.682,0.165,18978.5,1,1580.79,1
2022-09-07,giga bullish buy early hold token knows wallet benin bank transfer alex contract hack transfered funds reply atleast need investigate hello hope wondering spare handle couple urgent expenses earlier detail help means dust drastically change direction life forever grateful want smile like posing cover times beautiful excited know object remind exact moment dream stop follow steps messing find planet matter send money good worth steal details knew balance prevent troubles considerably improving confident alert extremely unfuck little able meet maker doubt triumph hidden mint time friends family message sent alina beginner theoretical aspects blockchain technology scamming people watching point contracts multi chart looks absolute warzone retards contact binance chance mind ultra quest pharaoh sarcophagus surrounded great walls protection bought uniswap finding building blacklisted check days available revolution true fortune bearing place donny shiba commanded sells occur fees burn tokens look transactions,2.0,1.0,0.3,0.1,0.0,0.0,1.0,0.0,19387.15,0,1639.65,1
2022-09-08,supply burned buy backs going contract faulty need seek desire nice private sale people renounce know dust came stars return scammer dumping coin regret soon high court order send honeypot created contact coinbase split half profits keeping bribe respond find accepted sent hacker group alpha fine lower shut thank supporting project generously mind kindly breaking holdings wallets queen elizabeth dead long live king charles snipe dump taxes stolen marketing wallet relaunch message hello hope maybe stop larp style think buybacks holders revenge tastes better timeless vision future,0.0,1.0,0.0,0.0,-0.3612,0.226,0.774,0.0,19379.74,1,1645.198,1
2022-09-09,moving forward solely trading remaining tokens held team sent burn address minimising supply forever careful contract ready mint token honeypot buy link group message scam soon support wishes problem fucking jeet bastards making people throw money selling hello master community love appeared telegram update logo info medium important longevity need extended days clear project worked time realized deployed ticker push launch association commemorate charles accession throne going announce competition winner receive running hours buyer airdropped announced look dragon ball pathfinders success eyes pack sell fees dirty eating indian fuck record thought nazi scum kind lack sympathy friends stole hope change open duck sanctuary help ether kucoin connected scams liar craig wright satoshi nakamoto,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21300.3,1,1721.5,1
2022-09-10,meus bitcoins quando igual satoshi good project nice wallet unfortunately soon overtake current market multiply fold imposter token beautiful creations vain strongly recommend hand dark community expecting come forward today bounty hide lock liquidity send deigns influencers ready poor jeet imagine long space peanuts watching vision pumped dumped greedy supposed launched super stealth build strong floor developing utility change completely believers left isha people deliver fade bullish smart lifting burn remove enjoy retard reading obvious rugs safe lifts real lift unlimited create sell pressure stopped donkey fuck enable buy scam saying contract cool increases maximum time read balance line minted holders paste address search check shit scammed removing locked hope cancer screaming thank doxxing coinbase reported,0.0,1.0,0.6000000000000001,0.7,0.4404,0.0,0.805,0.195,21431.35,1,1734.76,1
2022-09-11,buy uniswap bait snipers unable snipe extreme measures taken care hello helps times hard thank message sent craig satoshi plan project upbeat sentiment support added liquidity requested transfer electrum wallet burnt lock expires connections requests naar binance test transaction purpose establish connection abilities blockchain technology goal market promote efforts influence simple burn luna code account price good morning mutual investor terraform assisted learning send messages fascinating eager learn time permits hope enjoying summer draws close depending course located enjoy pull edited function edit sell fees feed indian fuck hour transactions tell previous luck money brother shall know truth free bible john refund hash hours fucking bitch scammer rugged twice launched influencers dildo scammed funds faggot people dumb friends family sniped dumbass momma slap shit piece maggot token crackhead mother whore retard scam later coinbase reported pump moon stay away septiembre dias merge queremos fork stop expecting medium work want coin grade cousin unfold burned question silence ignorance leaving goodbye,1.0,1.0,0.75,-0.3125,0.0,0.0,1.0,0.0,21641.25,1,1759.51,0
2022-09-12,creativity inherent success shut dirty mouth crackhead buy dildo fuck friends soon sell tokens asap expected link medium article larp real toilet idiot hurt chart dumps jeet code account price scam check decentralized stateless like support zone uniswap working patient strenghten wish prosperous week poor scamming nerd shit guys doxxing binance wallet reported revealed capital germ snipers supply dump good luck bullish stake rare sending money,2.0,1.0,0.4,-0.15,0.5267,0.151,0.521,0.328,22409.58,0,1724.383,0
2022-09-13,buy shit rugged fuck dirty scumbag capital germ born western tibet prosperous family father died deprived wealth aunt uncle mother request left home studied sorcery revenge killing people stop copy trading scams life brainless said start success depends community like test send coinbase acct primitive refund sent domain domains check profile hello money address false lame scam lost nerd scamming peoples lmao need enable time scammer retarded come suitcase wondering verify launch token crazy head airdrop body unconsciously walks bedside times realized longer supports chain thanks reaching bounty program effect haven implemented retroactive bounties update comes roses violets blue goofy poems plebs whitelist group exit kids message renounced lock minutes link open right created payment invoice operation wallet,1.0,0.0,0.7333333333333334,-0.4000000000000001,-0.9349,0.587,0.413,0.0,20240.4,0,1608.113,0
2022-09-14,death bots official community telegram member send link capital supports chain germ reminding future stable coin plebs leech shall exiled floor raised chart longer needs support contract people taxes eliminated remainder night wake return life self sufficient oriented simple tokenomics type automated disabled invested money hold word spread liquidity locked moving funds ledger merge ethereum update roses violets blue bought burned raise dragon roars message prove ownership address scammers transfer wallet accidental relaunch later getting refunds personally wallets removed marketing strategy unverified time work airdrop token better check feed private groups insiders shit exit soft sent amounts hello received refund present chat lifted lowering burning parts removing limits renounce join channel,1.0,0.0,0.0,0.0,-0.5994,0.245,0.755,0.0,19946.38,0,1602.963,0
2022-09-15,hahaha fucking joke spend time scam shit hahahaha retard rich stop thank stupid coin block jeet legit buys fucky real person disgusting prick trying innocent people learn money scamming wouldn refunded launched newly created smart wallet ethereum wild ride pleasure hidden mint jerry willis final proof work transaction welcome merge september celebrating successful transition mainnet stake buy aaaa limo capital powering wave blockchain innovation love hello celebrates anniversary surge message sent babe consensus method dropped merged hope clouds observation great farming mister future look moment proud life better today happy thought genesis refund stole bitcoin psychopaths sociopaths systems evolve stay relevant germ humanity bought burned token gift true leader awesome like promised demo tornado fork soon join community friend sending tokens burn support project important moon mission mark post wise rugged aped mixer fund deployer chill bahamas gogo education brasil jesus appreciate gesture happens karma hits diego coffee surfing computer easily lucky good send rest doesn matter data competent authority consequences lets members round table collectively decide long liquidity locked shall,2.0,0.0,0.6666666666666666,-0.1999999999999999,-0.2975,0.312,0.427,0.26,19852.49,0,1504.0,0
2022-09-16,hero buy expensive speed pull dream night dreamed ethereum merge rise transfer electrum wallet cracked code head liquidity pool concerns resolved innovative seen better patiently wait crane girls magic disturb work account price hello interested selling contact gmail payment hideaways bitcoin process explain happened token rugged 1inch scammer scam discipline strength instills resistance complaint stop wasting time fucker satoshi place official opening burn volume yeah sell reported idiot coinbase astro negative reactions turned strategy muted chat vibes sent cere track forever blockchain dude voluntary royalties sales block number powered,2.0,1.0,0.7,-0.5,0.6808,0.0,0.682,0.318,19751.07,1,1437.765,1
2022-09-17,scam hidden mint hello dear fren like small favor send gift couple months unpaid rent bills loan happen save great deal trouble forever indebted impressive exploit ethereum thank satoshi possible futures lead dystopia code account price ambition climb mountain left exodus faithless leads stronger foundations movement remain reap largest rewards binance connected rugs buy work question check checksum message sent friends working kucoin exchanges build script find real wallet exchange hope answers 1inch scammer bruh good family burn hell cocksucker hopefully born child disabled cool refund atleast things moon know buying yolo,1.0,0.0,0.3666666666666667,-0.2083333333333333,0.1027,0.178,0.577,0.245,20080.05,0,1462.337,0
2022-09-18,appreciate refund exploit return funds work built capital long time hope mind keeping send possible scam hidden mint remember forget extra precautions help paying bills starting mean know based lock beautiful sebastian born block code account price idiots midas gold easy find worth safe peace shit grave retards test binance pascal,0.0,1.0,0.0,0.0,0.3182,0.093,0.728,0.179,19721.88,0,1371.995,0
2022-09-19,transfer electrum wallet fools buy thanks donation funds stupid people chain continue lmao rugged money embarassing kraken fund code account price function blacklist dogshit scamming dumpster blacklisted check transaction going masturbate thought mother getting gang raped black cocks peel foreskin entire body like bitcoin processing wrong address safe play hidden mint holder balance scam swishing interface taking longer expected weekend good things requires dash patience crane girl works silence fine silk shall displayed soon wares sold board weary travelers joined ranks return ether intended charity support important message original vision unfold time careful promise experimental nature devs impressed early contracts happy lead creating ecosystem line started build feel mention phase migration dapp created access knowledge work guarantee behalf risk assess foremost want love dump journey commenced successfully soldiers stand ready join bounty hunt ogres nary chance bird hello monkey awaits signal,2.0,1.0,0.2,0.2,-0.0772,0.187,0.643,0.17,19522.21,0,1357.455,0
2022-09-20,helo wallet brotha blueprint complete fear community ready build time right know rocks sign token simon committee crypto gods work code account price tracking return money save life heaven forgive poor amazing parents yacht vacation pretend salary proud ventures detected behavior track actions illegal deserve need look like start approving contract dump think people gift thanks loveth silver shall satisfied abundance increase vanity free love pleased things said times losing support family care desire property number haven eaten days funds took allow percent bounty convert cube tokens contracts info helped gains beer message sent split smaller holdings buy domain domains check profile hello attempting migrate users managed deposit distribution consider returning assets white hack researcher thank address interesting luna hint base memo come current uniswap volume having limits higher perfect extraneous circumstances caused additional delay waved swift wand course journey concluded successfully quest,2.0,1.0,0.4,0.1,-0.4939,0.211,0.789,0.0,18974.31,0,1343.255,0
2022-09-21,august power profit contracts renounced burns forever liquidity locked guess dear madam think attention dance interested price sale auction consistent expected unique domain names hope like selling address buy code account return funds need protect industry dream starting verification activate program hong kong startups warriors blazed round decimating path ogres fought valiantly captured near home base fret friends watch waiting strike opportune moment regain lost territory high spirits village strength serve spread fear migrants seek enter build stop buying shit retards minting taxes dumb bitch scammer wrong supply real scam crackhead know correct launch wallet connected good token launches given money thanks honeypot people receive highlight usually asks reward hunter addition keeps airdrops pending future okay open negotiation past transactions supporting fact strong foundations support greatest weights community telegram developers witness continue building sniped oblivion early wallets pennies caused constant pressure despite creating manga stealth meta wishes create failed strategy point view knows link website fuck transfer yesterday coin message sent medium public tomorrow utility reveal identified updated admin found malicious robotic,2.0,0.0,0.0,0.0,0.4404,0.0,0.805,0.195,18926.45,1,1314.568,1
2022-09-22,want cooperate resolve matter immediately accept terms bounty return funds hours september consider white event offered stolen returned deadline force remove offer label proceed accordingly appropriate authorities avenues private entire networth accumulating work past year gone seconds devastated know definitely destroyed life copy trading harder fuck idiot sign token buy domain domains code account price fire rages liquid burnt kohen gadol high priest held holiest position dear diary today market like scam hate seeing crypto billionaires supercycle kraken stepped happy getting better eyeliner feel pound groups mint line going ignore cause bitcoin workshop space hard making stealing people money good bless hello attempting migrate users managed withdraw deposit distribution contract returning assets thank ledger wallet associated hikari appreciate support navigating defi scary utility analyzing little easier coincidence dazed dogs involved shady launches scammer wreck bots cover best dump legs watch lower sell send shit fucker rugged fucking crackhead scammers earning taking dick,1.0,0.0,0.0,0.0,0.4588,0.0,0.643,0.357,19247.72,0,1324.424,0
2022-09-23,stop trying people money wasn night aren ashamed hello anon verify contract fire rages liquid burnt advantage currency rising release utility okay waiting long jeet profit need build toilet spamming wallet flaw design good sign token patience success dude launch sniped hard fuck hold supply enable trading dump chart like noob crying devs wallets learn snipe buy crybaby bruh buying scam weirdo sell funding split better distro luck future fortune hope cancer soon scammer uses picture telegram medium community project friends block transactions allowed anonymous renounced start nice socials unit burn liquidity blacklist blocks bought airdrop,0.0,1.0,0.0,0.0,-0.296,0.145,0.855,0.0,18852.06,1,1300.95,1
2022-09-24,code account price keeping ownership mins renouncing verifying need deal bots things smooth stable launch life liberty like body spirit open telegram anon wealth happiness earth consciousness fundamental alright wants community lazy guys easy push oryx deployer meditation brings wisdom lack leaves ignorance know leads forward holds choose path tachi meme coin draco mini version daddy burnt contract renounced coffee break burn liquidity burned knows soon measure power twitter fortune favors bold consequence tapping keyboard replaceable scammer buy goes loss understand scam hello nice token scams help replay payment dude uniswap hella buggy wanted small favor financial problems facing left details short wondering gift care bills rent loans extremely grateful golden dragon army sends regards funds randomly perform backs burns,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19144.41,0,1342.07,0
